,character_ID,character_name,movie_ID,movie_title,gender
8443,u8443,MARIETTE,m573,trouble in paradise,F
8450,u8450,CAL,m574,titanic,M
8455,u8455,JACK,m574,titanic,M
8462,u8462,ROSE,m574,titanic,F
8465,u8465,ANYA,m575,transatlantic merry-go-round,F
8467,u8467,BRETT,m575,transatlantic merry-go-round,M
8468,u8468,DAN,m575,transatlantic merry-go-round,M
8469,u8469,DENBY,m575,transatlantic merry-go-round,M
8470,u8470,LOTHER,m575,transatlantic merry-go-round,M
8471,u8471,MARY,m575,transatlantic merry-go-round,F
8472,u8472,MCKINNEY,m575,transatlantic merry-go-round,M
8475,u8475,SALLY,m575,transatlantic merry-go-round,F
8476,u8476,SHORTIE,m575,transatlantic merry-go-round,M
8484,u8484,DOC,m576,tombstone,M
8487,u8487,JOSEPHINE,m576,tombstone,F
8490,u8490,MATTIE,m576,tombstone,F
8492,u8492,MORGAN,m576,tombstone,M
8496,u8496,VIRGIL,m576,tombstone,M
8498,u8498,WYATT,m576,tombstone,M
8500,u8500,BOND,m577,tomorrow never dies,M
8506,u8506,HARMSWAY,m577,tomorrow never dies,M
8516,u8516,SIDNEY,m577,tomorrow never dies,M
8519,u8519,WADE,m577,tomorrow never dies,M
8521,u8521,BABE BROTHER,m578,to sleep with anger,M
8523,u8523,GIDEON,m578,to sleep with anger,M
8524,u8524,HARRY,m578,to sleep with anger,M
8527,u8527,LINDA,m578,to sleep with anger,F
8533,u8533,SUZIE,m578,to sleep with anger,F
8534,u8534,ANDY,m579,toy story,M
8536,u8536,BUZZ,m579,toy story,M
8540,u8540,MRS. DAVIS,m579,toy story,F
8545,u8545,WOODY,m579,toy story,M
8546,u8546,FINN,m580,the magic toyshop,M
8548,u8548,MELANIE,m580,the magic toyshop,F
8552,u8552,ARNIE,m581,traffic,M
8553,u8553,BARBARA,m581,traffic,F
8557,u8557,CASTRO,m581,traffic,M
8561,u8561,GORDON,m581,traffic,M
8563,u8563,HELENA,m581,traffic,F
8570,u8570,ROBERT,m581,traffic,M
8580,u8580,DIANE,m582,trainspotting,F
8587,u8587,RENTON,m582,trainspotting,M
8588,u8588,SICK BOY,m582,trainspotting,M
8589,u8589,SPUD,m582,trainspotting,M
8590,u8590,SWANNEY,m582,trainspotting,M
8591,u8591,TOMMY,m582,trainspotting,M
8598,u8598,KIRK,m583,star trek v: the final frontier,M
8602,u8602,SPOCK,m583,star trek v: the final frontier,M
8604,u8604,SYBOK,m583,star trek v: the final frontier,M
8609,u8609,DILLINGER,m584,tron,M
8611,u8611,FLYNN,m584,tron,M
8617,u8617,TRON,m584,tron,M
8622,u8622,GIB,m585,true lies,M
8623,u8623,HARRY,m585,true lies,M
8624,u8624,HELEN,m585,true lies,F
8628,u8628,SIMON,m585,true lies,M
8631,u8631,ALABAMA,m586,true romance,F
8633,u8633,CLARENCE,m586,true romance,M
8634,u8634,CLIFF,m586,true romance,M
8637,u8637,DICK,m586,true romance,M
8638,u8638,DIMES,m586,true romance,M
8640,u8640,ELLIOT,m586,true romance,M
8641,u8641,ELVIS,m586,true romance,M
8645,u8645,LEE,m586,true romance,M
8650,u8650,NICHOLSON,m586,true romance,M
8657,u8657,COLE,m587,twelve monkeys,M
8663,u8663,JEFFREY,m587,twelve monkeys,M
8666,u8666,RAILLY,m587,twelve monkeys,F
8668,u8668,BLIND MAN,m588,u-turn,M
8671,u8671,DARRELL,m588,u-turn,M
8674,u8674,GRACE,m588,u-turn,F
8675,u8675,JAKE,m588,u-turn,M
8676,u8676,JENNY,m588,u-turn,F
8677,u8677,JOHN,m588,u-turn,M
8679,u8679,SHERIFF,m588,u-turn,M
8682,u8682,BLIND MAN,m589,u turn,M
8683,u8683,BOBBY,m589,u turn,M
8685,u8685,DARRELL,m589,u turn,M
8687,u8687,GRACE,m589,u turn,F
8688,u8688,JAKE,m589,u turn,M
8689,u8689,JENNY,m589,u turn,F
8693,u8693,TOBY,m589,u turn,M
8697,u8697,DAVID,m590,unbreakable,M
8698,u8698,ELIJAH,m590,unbreakable,M
8700,u8700,JEREMY,m590,unbreakable,M
8702,u8702,MEGAN,m590,unbreakable,F
8709,u8709,DELILAH,m591,unforgiven,F
8712,u8712,LITTLE BILL,m591,unforgiven,M
8713,u8713,LITTLE SUE,m591,unforgiven,F
8714,u8714,MUNNY,m591,unforgiven,M
8715,u8715,NED,m591,unforgiven,M
8716,u8716,SKINNY,m591,unforgiven,M
8717,u8717,THE KID,m591,unforgiven,M
8718,u8718,WILL,m591,unforgiven,M
8719,u8719,WW,m591,unforgiven,F
8725,u8725,KEATON,m592,the usual suspects,M
8728,u8728,KUJAN,m592,the usual suspects,M
8732,u8732,VERBAL,m592,the usual suspects,M
8744,u8744,GALVIN,m593,verdict,M
8748,u8748,KATHY,m593,verdict,F
8749,u8749,LAURA,m593,verdict,F
8752,u8752,MICKEY,m593,verdict,M
8759,u8759,ELSTER,m594,vertigo,F
8761,u8761,JUDY,m594,vertigo,F
8762,u8762,MADELEINE,m594,vertigo,F
8764,u8764,MIDGE,m594,vertigo,F
8767,u8767,SCOTTIE,m594,vertigo,M
8768,u8768,ADAM,m595,very bad things,M
8770,u8770,BOYD,m595,very bad things,M
8771,u8771,FISHER,m595,very bad things,M
8773,u8773,LIZ,m595,very bad things,F
8776,u8776,MICHEAL,m595,very bad things,M
8777,u8777,MOORE,m595,very bad things,M
8782,u8782,DON JAIME,m596,viridiana,M
8786,u8786,JORGE,m596,viridiana,M
8797,u8797,VIRIDIANA,m596,viridiana,F
8801,u8801,LINDENMEYER,m597,virtuosity,M
8802,u8802,MADISON,m597,virtuosity,F
8803,u8803,PARKER,m597,virtuosity,M
8805,u8805,SID 6.7,m597,virtuosity,M
8808,u8808,AMES,m598,wag the dog,F
8810,u8810,BREAN,m598,wag the dog,M
8819,u8819,MOSS,m598,wag the dog,M
8830,u8830,BUD,m599,wall street,M
8831,u8831,CARL,m599,wall street,M
8834,u8834,DARIEN,m599,wall street,F
8836,u8836,GEKKO,m599,wall street,M
8840,u8840,MARV,m599,wall street,M
8843,u8843,ROGER,m599,wall street,F
8858,u8858,CAITLIN,m601,what lies beneath,F
8859,u8859,CLAIRE,m601,what lies beneath,F
8860,u8860,DR. DRAYTON,m601,what lies beneath,M
8862,u8862,JODY,m601,what lies beneath,F
8864,u8864,MRS. FEUR,m601,what lies beneath,F
8867,u8867,NORMAN,m601,what lies beneath,M
8872,u8872,CARLOTTA,m603,the witching hour,F
8879,u8879,MICHAEL,m603,the witching hour,M
8880,u8880,ROWAN,m603,the witching hour,M
8885,u8885,CARTER,m604,white angel,F
8889,u8889,STECKLER,m604,white angel,M
8891,u8891,CHARLIE,m605,who's your daddy?,M
8893,u8893,DAD,m605,who's your daddy?,M
8894,u8894,GINGER,m605,who's your daddy?,F
8898,u8898,JIMMY,m605,who's your daddy?,M
8899,u8899,JULIE,m605,who's your daddy?,F
8900,u8900,MOM,m605,who's your daddy?,F
8902,u8902,TED,m605,who's your daddy?,M
8904,u8904,UNCLE BILLY,m605,who's your daddy?,M
8909,u8909,GLORIA,m606,wild things,F
8912,u8912,KELLY,m606,wild things,F
8914,u8914,RAY,m606,wild things,M
8916,u8916,SAM,m606,wild things,M
8918,u8918,SUZIE,m606,wild things,F
8919,u8919,ARTEMUS,m607,wild wild west,M
8920,u8920,CASSANDRA,m607,wild wild west,F
8923,u8923,JIM,m607,wild wild west,M
8924,u8924,MIGUELITO,m607,wild wild west,M
8931,u8931,MADMARTIGAN,m608,willow,M
8933,u8933,RAZIEL,m608,willow,F
8937,u8937,WILLOW,m608,willow,M
8938,u8938,BOOK,m609,witness,M
8941,u8941,ELI,m609,witness,M
8945,u8945,RACHEL,m609,witness,F
8946,u8946,SAMUEL,m609,witness,M
8947,u8947,SCHAEFFER,m609,witness,M
8950,u8950,DOROTHY,m610,the wizard of oz,F
8951,u8951,GLINDA,m610,the wizard of oz,F
8954,u8954,LION,m610,the wizard of oz,M
8958,u8958,PROFESSOR,m610,the wizard of oz,M
8959,u8959,SCARECROW,m610,the wizard of oz,M
8960,u8960,TIN MAN,m610,the wizard of oz,M
8965,u8965,BOND,m611,the world is not enough,M
8966,u8966,CHRISTMAS,m611,the world is not enough,F
8968,u8968,ELEKTRA,m611,the world is not enough,F
8970,u8970,M,m611,the world is not enough,M
8974,u8974,ZUKOVSKY,m611,the world is not enough,M
8979,u8979,DR. MANHATTAN,m612,watchmen,M
8980,u8980,DREIBERG,m612,watchmen,M
8985,u8985,LAURIE,m612,watchmen,F
8988,u8988,RORSCHACH,m612,watchmen,M
8990,u8990,VEIDT,m612,watchmen,M
8991,u8991,GIBBONS,m613,xxx,M
8994,u8994,PETRA,m613,xxx,F
9000,u9000,XANDER,m613,xxx,M
9001,u9001,YORGI,m613,xxx,M
9015,u9015,ELIZABETH,m615,young frankenstein,F
9017,u9017,FREDDY,m615,young frankenstein,M
9019,u9019,IGOR,m615,young frankenstein,M
9020,u9020,INGA,m615,young frankenstein,F
9022,u9022,MEDICAL STUDENT,m615,young frankenstein,M
1,u1,BRUCE,m0,10 things i hate about you,M
3,u3,CHASTITY,m0,10 things i hate about you,F
8,u8,MISS PERKY,m0,10 things i hate about you,F
10,u10,SHARON,m0,10 things i hate about you,F
12,u12,ALONSO,m1,1492: conquest of paradise,M
14,u14,BEATRIX,m1,1492: conquest of paradise,F
17,u17,FERNANDO,m1,1492: conquest of paradise,M
18,u18,ISABEL,m1,1492: conquest of paradise,F
28,u28,DUFFY,m2,15 minutes,M
32,u32,HONEY,m2,15 minutes,F
33,u33,IMMIGRATION OFFICER,m2,15 minutes,A
36,u36,LEON,m2,15 minutes,M
37,u37,MAGGIE,m2,15 minutes,F
38,u38,MAX,m2,15 minutes,A
44,u44,ROSE,m2,15 minutes,F
45,u45,SECONDARY OFFICER,m2,15 minutes,A
47,u47,TOMMY,m2,15 minutes,A
52,u52,CHILD,m3,2001: a space odyssey,A
53,u53,CO-PILOT,m3,2001: a space odyssey,A
54,u54,ELENA,m3,2001: a space odyssey,F
55,u55,FLOYD,m3,2001: a space odyssey,M
59,u59,PILOT,m3,2001: a space odyssey,A
62,u62,ATTENDANT,m4,48 hrs.,A
63,u63,BARTENDER,m4,48 hrs.,A
64,u64,BILLY,m4,48 hrs.,A
65,u65,CANDY,m4,48 hrs.,F
66,u66,CASEY,m4,48 hrs.,A
72,u72,HENRY,m4,48 hrs.,M
74,u74,LISA,m4,48 hrs.,F
75,u75,LUTHER,m4,48 hrs.,M
77,u77,YOUNG COP,m4,48 hrs.,A
79,u79,DAVID,m5,the fifth element,M
82,u82,GIRL,m5,the fifth element,F
87,u87,MACTILBURGH,m5,the fifth element,F
88,u88,MOTHER,m5,the fifth element,F
92,u92,PRIEST,m5,the fifth element,M
93,u93,PROFESSOR,m5,the fifth element,A
94,u94,SECRETARY,m5,the fifth element,A
95,u95,SHADOW,m5,the fifth element,M
98,u98,VOICE,m5,the fifth element,A
102,u102,DINO,m6,8mm,M
107,u107,MALE VOICE,m6,8mm,M
111,u111,NUN,m6,8mm,F
113,u113,SALESPERSON,m6,8mm,A
117,u117,DEBBIE,m7,a nightmare on elm street 4: the dream master,F
118,u118,ELAINE,m7,a nightmare on elm street 4: the dream master,F
119,u119,KRISTEN,m7,a nightmare on elm street 4: the dream master,F
120,u120,NURSE,m7,a nightmare on elm street 4: the dream master,A
121,u121,RICK,m7,a nightmare on elm street 4: the dream master,M
122,u122,SHEILA,m7,a nightmare on elm street 4: the dream master,F
124,u124,ALICE'S DAD,m8,a nightmare on elm street: the dream child,M
125,u125,DAN,m8,a nightmare on elm street: the dream child,M
126,u126,GRETA,m8,a nightmare on elm street: the dream child,F
127,u127,JACOB,m8,a nightmare on elm street: the dream child,M
129,u129,MRS. JORDAN,m8,a nightmare on elm street: the dream child,M
133,u133,GRIFF,m9,the atomic submarine,M
134,u134,KENT,m9,the atomic submarine,M
137,u137,SIR IAN,m9,the atomic submarine,M
140,u140,CHICK,m10,affliction,F
145,u145,LILLIAN,m10,affliction,F
149,u149,MRS. GORDON,m10,affliction,M
150,u150,NICK,m10,affliction,M
155,u155,ALICE,m11,air force one,F
159,u159,DEAN,m11,air force one,M
163,u163,IRAQI SOLDIER,m11,air force one,A
164,u164,KC-135 PILOT,m11,air force one,A
165,u165,KC-LO PILOT,m11,air force one,A
167,u167,LEE,m11,air force one,A
168,u168,MAJOR CALDWELL,m11,air force one,F
170,u170,MITCHELL,m11,air force one,M
171,u171,ROSE,m11,air force one,F
173,u173,SECRETARY,m11,air force one,A
175,u175,SWITCHBOARD,m11,air force one,F
181,u181,JIMMY,m12,airplane ii: the sequel,M
182,u182,JOE,m12,airplane ii: the sequel,M
183,u183,JOHN,m12,airplane ii: the sequel,M
185,u185,MARY,m12,airplane ii: the sequel,F
187,u187,PORTER,m12,airplane ii: the sequel,M
188,u188,RECEPTIONIST,m12,airplane ii: the sequel,A
192,u192,STELLA,m12,airplane ii: the sequel,F
194,u194,WIFE,m12,airplane ii: the sequel,F
195,u195,BERNICE,m13,airplane!,F
196,u196,CAREY,m13,airplane!,A
197,u197,DR. RUMACK,m13,airplane!,A
199,u199,GIRL,m13,airplane!,F
201,u201,JACK,m13,airplane!,M
202,u202,JOEY,m13,airplane!,A
204,u204,LISA,m13,airplane!,F
205,u205,MILTON,m13,airplane!,M
206,u206,MRS. HAMMEN,m13,airplane!,M
207,u207,MRS. KRAMER,m13,airplane!,M
208,u208,MURDOCK,m13,airplane!,M
210,u210,RANDY,m13,airplane!,A
211,u211,SHIRLEY,m13,airplane!,F
212,u212,SISTER ANGELINA,m13,airplane!,F
213,u213,SOLDIER,m13,airplane!,A
215,u215,CASSANDRA,m14,alien nation,F
217,u217,HARCOURT,m14,alien nation,M
220,u220,MAFFET,m14,alien nation,F
223,u223,PORTER,m14,alien nation,M
226,u226,WARNER,m14,alien nation,M
233,u233,HUDSON,m15,aliens,M
248,u248,FIRST LADY,m16,amadeus,F
250,u250,FRAU SCHLUMBERG,m16,amadeus,F
254,u254,MADAME WEBER,m16,amadeus,F
256,u256,OFFICER,m16,amadeus,A
263,u263,SECOND LADY,m16,amadeus,F
265,u265,UGLY OLD WOMAN,m16,amadeus,F
270,u270,BENJAMIN,m17,an american werewolf in london,M
271,u271,BOBBIE,m17,an american werewolf in london,A
278,u278,MISS GALLAGHER,m17,an american werewolf in london,F
279,u279,MRS. HOBBS,m17,an american werewolf in london,M
281,u281,SECRETARY,m17,an american werewolf in london,A
283,u283,WOMAN,m17,an american werewolf in london,F
284,u284,BILL,m18,american madness,A
285,u285,CHARLIE,m18,american madness,M
289,u289,DUDE,m18,american madness,M
290,u290,GARDINER,m18,american madness,M
291,u291,GUARD,m18,american madness,A
296,u296,LADY,m18,american madness,F
298,u298,MIKE,m18,american madness,M
300,u300,MRS. HALLIGAN,m18,american madness,M
301,u301,MRS. PEMBROKE,m18,american madness,M
303,u303,OSCAR,m18,american madness,M
304,u304,SAMPSON,m18,american madness,M
307,u307,BURLY DETECTIVE,m19,american outlaws,A
310,u310,DEPUTY,m19,american outlaws,A
311,u311,DOC MIMMS,m19,american outlaws,A
314,u314,JIM,m19,american outlaws,M
315,u315,JIMMY,m19,american outlaws,M
317,u317,MA,m19,american outlaws,F
318,u318,MARSHALL,m19,american outlaws,M
319,u319,OLD MAN,m19,american outlaws,M
321,u321,PASTOR,m19,american outlaws,A
330,u330,CHRISTIE,m20,american psycho,A
332,u332,DAISY,m20,american psycho,F
338,u338,MAITRE D',m20,american psycho,F
339,u339,MRS. WOLFE,m20,american psycho,M
340,u340,OWEN,m20,american psycho,M
341,u341,PRICE,m20,american psycho,M
343,u343,VICTORIA,m20,american psycho,F
345,u345,BARTON,m21,antitrust,M
346,u346,BRIAN,m21,antitrust,M
348,u348,DANNY,m21,antitrust,A
350,u350,LARRY,m21,antitrust,M
352,u352,LEN,m21,antitrust,M
355,u355,PHIL,m21,antitrust,A
356,u356,RANDY,m21,antitrust,A
357,u357,REDMOND,m21,antitrust,M
359,u359,TEDDY,m21,antitrust,A
364,u364,CLERK,m22,austin powers: international man of mystery,A
368,u368,FRAU FARBISSINA,m22,austin powers: international man of mystery,F
369,u369,GUARD,m22,austin powers: international man of mystery,A
371,u371,MRS. KENSINGTON,m22,austin powers: international man of mystery,M
372,u372,MUSTAFA,m22,austin powers: international man of mystery,M
378,u378,BAILEY,m23,the avengers,M
379,u379,DR. DARLING,m23,the avengers,A
381,u381,FATHER,m23,the avengers,M
384,u384,OLD LADY,m23,the avengers,F
385,u385,PORTER,m23,the avengers,M
386,u386,SIR AUGUST,m23,the avengers,M
389,u389,VOICE,m23,the avengers,A
390,u390,BOBBIE,m24,bachelor party,A
395,u395,GARY,m24,bachelor party,M
396,u396,ILENE,m24,bachelor party,F
398,u398,LARRY,m24,bachelor party,M
399,u399,MANAGER,m24,bachelor party,F
400,u400,MR. T,m24,bachelor party,M
401,u401,MR. THOMERSON,m24,bachelor party,M
402,u402,MRS. THOMERSON,m24,bachelor party,M
404,u404,PHOEBE,m24,bachelor party,F
408,u408,SISTER MARY FRANCIS,m24,bachelor party,F
409,u409,STAN,m24,bachelor party,M
410,u410,WOMAN,m24,bachelor party,F
414,u414,DENNIS,m25,backdraft,M
419,u419,RONALD,m25,backdraft,M
423,u423,TIM,m25,backdraft,A
424,u424,WILLY,m25,backdraft,A
426,u426,ELDERLY BLACK WOMAN,m26,bad lieutenant,F
429,u429,JESUS,m26,bad lieutenant,M
433,u433,NUN,m26,bad lieutenant,F
434,u434,PRIEST,m26,bad lieutenant,M
440,u440,DOT,m27,bamboozled,F
446,u446,MANRAY,m27,bamboozled,F
448,u448,MONA,m27,bamboozled,F
449,u449,MYRNA,m27,bamboozled,F
460,u460,COUNT,m28,barry lyndon,M
462,u462,DOROTHY,m28,barry lyndon,F
463,u463,HARRY,m28,barry lyndon,M
464,u464,HENRI,m28,barry lyndon,M
465,u465,LORD WEST,m28,barry lyndon,M
466,u466,MICHAEL,m28,barry lyndon,M
467,u467,MINISTER GALGENSTEIN,m28,barry lyndon,A
468,u468,MRS. O'REILLY,m28,barry lyndon,M
470,u470,PATRICK,m28,barry lyndon,M
471,u471,PRINCE,m28,barry lyndon,M
472,u472,PRUSSIAN OFFICER,m28,barry lyndon,A
474,u474,SIR WILLIAM,m28,barry lyndon,M
476,u476,BARTENDER,m29,basic,A
477,u477,CHILDS,m29,basic,A
484,u484,SERGEANT,m29,basic,M
486,u486,THE CADETS,m29,basic,A
487,u487,WEST,m29,basic,M
491,u491,DR. BENNETT,m30,big fish,A
495,u495,KARL,m30,big fish,M
499,u499,ALEXEI,m31,birthday girl,M
500,u500,BRANCH MANAGER,m31,birthday girl,F
507,u507,BRYAN,m32,black snake moan,M
508,u508,ELLA MAE,m32,black snake moan,F
510,u510,JESSE,m32,black snake moan,A
512,u512,LINCOLN,m32,black snake moan,M
513,u513,MAYELLA,m32,black snake moan,F
518,u518,SANDY,m32,black snake moan,A
521,u521,CONNIE,m33,black rain,A
527,u527,OLIVER,m33,black rain,M
530,u530,BRYANT,m34,blade runner,M
537,u537,LEON,m34,blade runner,M
538,u538,MARY,m34,blade runner,F
541,u541,SALOME,m34,blade runner,F
545,u545,VOICE,m34,blade runner,A
546,u546,WHEELER,m34,blade runner,M
548,u548,ARON,m35,blast from the past,M
550,u550,BELLBOY,m35,blast from the past,M
554,u554,CLERK,m35,blast from the past,A
555,u555,CLIFF,m35,blast from the past,M
558,u558,JERRY,m35,blast from the past,A
559,u559,LEVY,m35,blast from the past,M
560,u560,MISS SWEET,m35,blast from the past,F
561,u561,MOM,m35,blast from the past,F
562,u562,PILOT,m35,blast from the past,A
568,u568,AUNT BARBARA,m36,blue velvet,F
569,u569,BEN,m36,blue velvet,M
572,u572,F.B.I. MAN,m36,blue velvet,M
573,u573,FRANK,m36,blue velvet,A
575,u575,MIKE,m36,blue velvet,M
576,u576,MR. BEAUMONT,m36,blue velvet,M
577,u577,MRS. BEAUMONT,m36,blue velvet,M
578,u578,MRS. WILLIAMS,m36,blue velvet,M
579,u579,RAYMOND,m36,blue velvet,M
581,u581,YELLOW MAN,m36,blue velvet,M
582,u582,AUGUSTUS,m37,the boondock saints,M
586,u586,DOC,m37,the boondock saints,A
587,u587,DOLLY,m37,the boondock saints,F
588,u588,DONNA,m37,the boondock saints,F
591,u591,MOM,m37,the boondock saints,F
595,u595,ROZ,m37,the boondock saints,F
602,u602,COP,m38,bottle rocket,A
605,u605,FUTURE MAN,m38,bottle rocket,M
606,u606,INEZ,m38,bottle rocket,F
607,u607,JACKSON,m38,bottle rocket,M
610,u610,MAN,m38,bottle rocket,M
617,u617,IVAN,m39,the bourne supremacy,M
620,u620,MARSHALL,m39,the bourne supremacy,M
625,u625,TEDDY,m39,the bourne supremacy,A
626,u626,VIC,m39,the bourne supremacy,M
629,u629,CRAIG,m40,braveheart,M
630,u630,EDWARD,m40,braveheart,M
631,u631,HAMISH,m40,braveheart,M
635,u635,MAGISTRATE,m40,braveheart,F
637,u637,NICOLETTE,m40,braveheart,F
639,u639,ROBERT,m40,braveheart,M
640,u640,STEPHEN,m40,braveheart,M
644,u644,CARLOS,m41,the butterfly effect,M
647,u647,HEIDI,m41,the butterfly effect,F
648,u648,HUNTER,m41,the butterfly effect,M
649,u649,JASON,m41,the butterfly effect,M
651,u651,LENNY,m41,the butterfly effect,M
652,u652,MR. MILLER,m41,the butterfly effect,M
653,u653,MRS. BOSWELL,m41,the butterfly effect,M
654,u654,PROFESSOR CARTER,m41,the butterfly effect,A
656,u656,TOMMY,m41,the butterfly effect,A
657,u657,WAITRESS,m41,the butterfly effect,F
660,u660,CARL,m42,casablanca,M
661,u661,EMIL,m42,casablanca,M
672,u672,YVONNE,m42,casablanca,F
675,u675,BETTINA,m43,cast away,F
677,u677,CHUCK/CAPTAIN,m43,cast away,A
678,u678,DOCTOR,m43,cast away,A
679,u679,DRIVER,m43,cast away,A
680,u680,ERICA,m43,cast away,F
683,u683,LESLIE,m43,cast away,A
684,u684,MOM,m43,cast away,F
685,u685,ROGER,m43,cast away,M
688,u688,VOICE,m43,cast away,A
693,u693,EDNA,m44,the cider house rules,F
696,u696,JACK,m44,the cider house rules,M
698,u698,MAJOR WINSLOW,m44,the cider house rules,F
699,u699,MARY AGNES,m44,the cider house rules,F
701,u701,MRS. GOODHALL,m44,the cider house rules,M
703,u703,OLIVE,m44,the cider house rules,F
705,u705,RAY,m44,the cider house rules,A
716,u716,LIONEL,m45,confidence,M
720,u720,MR. LEWIS,m45,confidence,M
722,u722,SALESGIRL,m45,confidence,F
731,u731,LUCY,m46,croupier,F
732,u732,MAN,m46,croupier,M
736,u736,ROSS,m46,croupier,M
746,u746,DARREN,m48,dark angel,M
748,u748,INGA,m48,dark angel,F
749,u749,KENDRA,m48,dark angel,F
750,u750,LAUREN,m48,dark angel,A
759,u759,THEO,m48,dark angel,A
761,u761,AMANDA,m49,detroit rock city,F
762,u762,BARTENDER,m49,detroit rock city,A
763,u763,BETH,m49,detroit rock city,F
764,u764,CHRISTINE,m49,detroit rock city,F
767,u767,KENNY,m49,detroit rock city,M
769,u769,LITTLE KID,m49,detroit rock city,A
770,u770,MAN WITH COAT,m49,detroit rock city,M
771,u771,MRS. BRUCE,m49,detroit rock city,M
772,u772,PRIEST,m49,detroit rock city,M
778,u778,DAVID,m50,donnie darko,M
780,u780,DR. MONNITOFF,m50,donnie darko,A
782,u782,EDDIE,m50,donnie darko,A
783,u783,ELIZABETH,m50,donnie darko,F
784,u784,FRANK,m50,donnie darko,A
787,u787,LEROY,m50,donnie darko,M
788,u788,MS. FARMER,m50,donnie darko,F
789,u789,MS. POMEROY,m50,donnie darko,F
791,u791,RONALD,m50,donnie darko,M
792,u792,ROSE,m50,donnie darko,F
793,u793,SAMANTHA,m50,donnie darko,F
794,u794,SEAN,m50,donnie darko,A
795,u795,SETH,m50,donnie darko,M
798,u798,BECKY,m51,drop dead gorgeous,F
799,u799,BRETT,m51,drop dead gorgeous,A
800,u800,COLLEEN,m51,drop dead gorgeous,F
801,u801,DOCUMENTARIAN,m51,drop dead gorgeous,A
802,u802,FRY GIRL #1,m51,drop dead gorgeous,F
803,u803,GLADYS,m51,drop dead gorgeous,F
804,u804,HANK,m51,drop dead gorgeous,M
805,u805,HAROLD,m51,drop dead gorgeous,M
806,u806,IRIS,m51,drop dead gorgeous,F
807,u807,LESLIE,m51,drop dead gorgeous,A
808,u808,LESTER,m51,drop dead gorgeous,M
809,u809,LISA,m51,drop dead gorgeous,F
811,u811,MR. HOWARD,m51,drop dead gorgeous,M
812,u812,MR. LARSON,m51,drop dead gorgeous,M
813,u813,PREGNANT FRY GIRL,m51,drop dead gorgeous,F
814,u814,TERRY,m51,drop dead gorgeous,A
815,u815,TINA,m51,drop dead gorgeous,F
823,u823,VERA,m52,duck soup,F
825,u825,BOY,m53,the elephant man,M
828,u828,FOX,m53,the elephant man,M
830,u830,KATH,m53,the elephant man,F
831,u831,KENDAL,m53,the elephant man,M
835,u835,NORA,m53,the elephant man,F
842,u842,GIRL,m54,erik the viking,F
843,u843,GRANDAD,m54,erik the viking,M
844,u844,GRANDFATHER,m54,erik the viking,M
845,u845,HARALD,m54,erik the viking,M
850,u850,LEIF,m54,erik the viking,M
852,u852,ODIN,m54,erik the viking,M
857,u857,THORFINN'S MUM,m54,erik the viking,F
858,u858,CARRIE,m55,eternal sunshine of the spotless mind,F
866,u866,OLD WOMAN,m55,eternal sunshine of the spotless mind,F
868,u868,RECEPTIONIST,m55,eternal sunshine of the spotless mind,A
871,u871,VOICE-OVER,m55,eternal sunshine of the spotless mind,A
873,u873,HOWARD,m56,even cowgirls get the blues,M
875,u875,JULIAN,m56,even cowgirls get the blues,M
876,u876,MAN,m56,even cowgirls get the blues,M
881,u881,HOLLIS,m57,event horizon,M
882,u882,JUSTIN,m57,event horizon,A
883,u883,LYLE,m57,event horizon,M
889,u889,ALICIA,m58,fantastic four,F
891,u891,DEBBIE,m58,fantastic four,F
892,u892,DOCTOR,m58,fantastic four,A
894,u894,LEONARD,m58,fantastic four,M
